Title_ID,Title,Type,Category,Date_Added,Rating,Description
tid18,InuYasha the Movie 4: Fire on the Mystic Island,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"Ai, a young half-demon who has escaped from Horai Island to try to help her people, returns with potential saviors InuYasha, Sesshomaru and Kikyo."
tid19,InuYasha the Movie: Affections Touching Across Time,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"A powerful demon has been sealed away for 200 years. But when the demon's son is awakened, the fate of the world is in jeopardy."
tid20,Naruto Shippuden the Movie: Blood Prison,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-14,"Mistakenly accused of an attack on the Fourth Raikage, ninja Naruto is imprisoned in the impenetrable Hozuki Castle and his powers are sealed."
tid21,Naruto Shippûden the Movie: Bonds,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"When strange ninjas ambush the village of Konohagakure, it's up to adolescent ninja Naruto and his long-missing pal, Sasuke, to save the planet."
tid22,Naruto Shippûden the Movie: The Will of Fire,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"When four out of five ninja villages are destroyed, the leader of the one spared tries to find the true culprit and protect his land."
tid23,Naruto Shippuden: The Movie,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"The adventures of adolescent ninja Naruto Uzumaki continue as he's tasked with protecting a priestess from a demon – but to do so, he must die."
tid24,Naruto Shippuden: The Movie: The Lost Tower,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-14,"When Naruto is sent to recover a missing nin, the rogue manages to send him 20 years into the past, where he unites with his father to battle evil."
tid25,Naruto the Movie 2: Legend of the Stone of Gelel,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"While on a mission to return a missing pet, Naruto and two fellow ninjas are ambushed by brutal knights led by the enigmatic Temujin."
tid26,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"Exuberant ninja Naruto teams up with his pals Sakura and Kakashi to escort Prince Michiru and his son, Hikaru, to the Crescent Moon kingdom."
tid27,Naruto the Movie: Ninja Clash in the Land of Snow,Movie,"Action & Adventure, Anime Features, International Movies",2021-09-15,TV-PG,"Naruto, Sasuke and Sakura learn they'll be protecting an actress from being hurt while making her next film, but it turns out she's a princess."
tid28,King of Boys,Movie,"Dramas, International Movies",2021-09-14,TV-MA,"When a powerful businesswoman’s political ambitions are threatened by her underworld connections, the ensuing power struggle could cost her everything."
tid29,Kate,Movie,Action & Adventure,2021-09-10,R,"Slipped a fatal poison on her final job, a ruthless assassin working in Tokyo has less than 24 hours to find out who ordered the hit and exact revenge."
tid30,Omo Ghetto: the Saga,Movie,"Action & Adventure, Comedies, Dramas",2021-09-10,TV-MA,"Twins are reunited as a good-hearted female gangster and her uptight rich sister take on family, crime, cops and all of the trouble that follows them."
tid31,Paradise Hills,Movie,"Sci-Fi & Fantasy, Thrillers",2021-09-09,TV-MA,"Uma wakes up in a lush tropical facility designed to turn willful girls into perfect ladies. That’s bad enough, but its real purpose is even worse."
tid32,Show Dogs,Movie,"Children & Family Movies, Comedies",2021-09-08,PG,A rough and tough police dog must go undercover with an FBI agent as a prim and proper pet at a dog show to save a baby panda from an illegal sale.
tid33,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Movie,"Documentaries, Music & Musicals",2021-09-07,TV-MA,"Using interviews and archival footage, this documentary charts the story of the legendary Southern rockers with a focus on front man Ronnie Van Zant."
tid34,Angamaly Diaries,Movie,"Action & Adventure, Comedies, Dramas",2021-09-05,TV-14,"After growing up amidst the gang wars of his hometown, Vincent forms an entrepreneurial squad of his own and ends up on the wrong side of the law."
tid35,A Champion Heart,Movie,"Children & Family Movies, Dramas",2021-09-04,G,"When a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected."
tid36,Anjaam,Movie,"Dramas, International Movies, Thrillers",2021-09-02,TV-14,"A wealthy industrialist’s dangerous obsession with a flight attendant destroys her world, until she takes matters into her own hands to exact revenge."
tid37,Bright Star,Movie,"Dramas, Romantic Movies",2021-09-02,PG,This drama details the passionate three-year romance between Romantic poet John Keats – who died tragically at age 25 – and his great love and muse.
tid38,Dhanak,Movie,"Comedies, Dramas, Independent Movies",2021-09-02,TV-PG,A movie-loving 10-year-old and her blind little brother trek to meet Indian superstar Shah Rukh Khan for help in getting the boy an eye operation.
tid39,Gurgaon,Movie,"Dramas, International Movies, Thrillers",2021-09-02,TV-14,"When the daughter of a wealthy family returns from college, she gets a frosty welcome from her brother, who has problems – and plans – of his own."
tid40,In the Cut,Movie,Thrillers,2021-09-02,R,"After embarking on an affair with the cop probing the murder of a young woman, an insular schoolteacher suspects her lover was involved in the crime."
tid41,Shikara,Movie,"Dramas, International Movies, Romantic Movies",2021-09-02,TV-14,A couple must strive to remain resilient after regional hostilities drive them from their beloved home into a refugee camp.
tid42,A Cinderella Story,Movie,"Children & Family Movies, Comedies",2021-09-01,PG,Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?
tid43,An Unfinished Life,Movie,Dramas,2021-09-01,PG-13,"A grieving widow and her daughter move in with her estranged father-in-law in Wyoming, where time allows them to heal and forgive."
tid44,Blade Runner: The Final Cut,Movie,"Action & Adventure, Classic Movies, Cult Movies",2021-09-01,R,"In a smog-choked dystopian Los Angeles, blade runner Rick Deckard is called out of retirement to snuff a quartet of escaped ""replicants."""
tid45,Chappie,Movie,"Action & Adventure, Sci-Fi & Fantasy",2021-09-01,R,"In a futuristic society where an indestructible robot police force keeps crime at bay, a lone droid evolves to the next level of artificial intelligence."
tid46,Clear and Present Danger,Movie,"Action & Adventure, Dramas",2021-09-01,PG-13,"When the president's friend is murdered, CIA Deputy Director Jack Ryan becomes unwittingly involved in an illegal war against a Colombian drug cartel."
tid47,Cliffhanger,Movie,Action & Adventure,2021-09-01,R,"Ranger Gabe Walker and his partner are called to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers."
tid48,Cold Mountain,Movie,"Dramas, Romantic Movies",2021-09-01,R,"This drama follows a wounded Civil War soldier making the long journey home, while his faraway love fights for survival on her deceased father's farm."
tid49,Crocodile Dundee in Los Angeles,Movie,"Action & Adventure, Comedies",2021-09-01,PG,"When Mick ""Crocodile"" Dundee and his family land in Los Angeles, they soon learn some lessons about American life in this comedy sequel."
tid50,Dear John,Movie,"Dramas, Romantic Movies",2021-09-01,PG-13,"While on summer leave, a U.S. soldier falls for a college student. But when he's forced to reenlist, their handwritten letters hold the lovers together."
tid51,Do the Right Thing,Movie,"Classic Movies, Comedies, Dramas",2021-09-01,R,"On a sweltering day in Brooklyn, simmering racial tensions between residents rise to the surface and ignite rage, violence and tragedy."
tid52,"El patrón, radiografía de un crimen",Movie,"Dramas, International Movies, Thrillers",2021-09-01,TV-MA,A lawyer defends an illiterate man whose exploitation by a cruel boss while working as a butcher in Buenos Aires led to tragedy. Based on a true case.
tid53,Extraction,Movie,Action & Adventure,2021-09-01,R,"When a retired CIA agent is kidnapped, his son, a government analyst, embarks on an unauthorized mission to find him and halt a terrorist plot."
tid54,Freedom Writers,Movie,Dramas,2021-09-01,PG-13,"While her at-risk students are reading classics such as ""The Diary of Anne Frank,"" a teacher asks them to keep journals about their troubled lives."
tid55,Green Lantern,Movie,"Action & Adventure, Sci-Fi & Fantasy",2021-09-01,PG-13,Test pilot Hal Jordan harnesses glowing new powers for good when he wears an otherworldly ring and helps an intergalactic force stop a powerful threat.
tid56,House Party,Movie,"Comedies, Cult Movies",2021-09-01,R,"Grounded by his strict father, Kid risks life and limb to go to his best friend Play's big bash but experiences one obstacle after another."
tid57,House Party 2,Movie,"Comedies, Cult Movies, Music & Musicals",2021-09-01,R,"Kid goes off to college with scholarship money but when Play loses Kid's tuition funds to a shady music promoter, they devise a wild plan to raise cash."
tid58,House Party 3,Movie,"Comedies, Music & Musicals",2021-09-01,R,"After Kid gets engaged, Play plans to throw the biggest bachelor party ever. But every celebration for these two always comes with complications."
tid59,I Got the Hook Up,Movie,"Action & Adventure, Comedies",2021-09-01,R,"After getting their hands on a misdirected shipment of cell phones, two hustlers try to cash in by hawking the merchandise from the back of their van."
tid60,In Too Deep,Movie,Thrillers,2021-09-01,R,"Rookie cop Jeffrey Cole poses as a drug dealer to take down a crime lord and soon gets caught up in an underworld of bribery, intimidation and murder."
tid61,Initial D,Movie,"Action & Adventure, International Movies",2021-09-01,TV-14,"By day, an 18-year-old delivers tofu for his father, a retired race car driver; but by night, it's the teen's turn to take the wheel."
tid62,Janoskians: Untold and Untrue,Movie,Comedies,2021-09-01,TV-MA,Follow the story of three Australian brothers and their two friends who became an international sensation by posting pranks and gags on YouTube.
tid63,Labyrinth,Movie,"Action & Adventure, Children & Family Movies, Cult Movies",2021-09-01,PG,"In Jim Henson's fantasy, teen Sarah embarks on a life-altering quest to rescue her little brother from the clutches of a treacherous goblin."
tid64,Letters to Juliet,Movie,"Comedies, Dramas, Romantic Movies",2021-09-01,PG,"By responding to a letter addressed to Shakespeare's tragic heroine Juliet Capulet, an American woman in Verona, Italy, is led in search of romance."
tid65,Level 16,Movie,"Sci-Fi & Fantasy, Thrillers",2021-09-01,TV-14,"In a bleak academy that teaches girls the virtues of passivity, two students uncover the ghastly purpose behind their training and resolve to escape."
tid66,Love Don't Cost a Thing,Movie,"Comedies, Romantic Movies",2021-09-01,PG-13,A nerdy teen tries to make himself cool by association when he convinces a popular cheerleader to pose as his girlfriend.
tid67,Love in a Puff,Movie,"Comedies, Dramas, International Movies",2021-09-01,TV-MA,"When the Hong Kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating unlikely connections."
tid68,Mars Attacks!,Movie,"Comedies, Cult Movies, Sci-Fi & Fantasy",2021-09-01,PG-13,"As flying saucers head for Earth, the president of the United States prepares to welcome alien visitors but soon learns they're not coming in peace."
tid69,Marshall,Movie,Dramas,2021-09-01,PG-13,"This biopic of Thurgood Marshall, the first Black U.S. Supreme Court justice, centers on his pivotal work in a sensational case as an NAACP lawyer."
tid70,My Boss's Daughter,Movie,"Comedies, Romantic Movies",2021-09-01,R,"A young man house-sits for his mean boss, hoping to use it as an opportunity to win the heart of the boss's daughter, on whom he's long had a crush."
tid71,Mystery Men,Movie,"Action & Adventure, Comedies",2021-09-01,PG-13,A team of far-from-super heroes try to earn respect by springing into action when brave and dashing Captain Amazing disappears.
tid72,Once Upon a Time in America,Movie,"Classic Movies, Dramas",2021-09-01,R,Director Sergio Leone's sprawling crime epic follows a group of Jewish mobsters who rise in the ranks of organized crime in 1920s New York City.
tid73,Open Season 2,Movie,"Children & Family Movies, Comedies",2021-09-01,PG,Elliot the buck and his forest-dwelling cohorts must rescue their dachshund pal from some spoiled pets bent on returning him to domesticity.
tid74,Osmosis Jones,Movie,"Action & Adventure, Children & Family Movies, Comedies",2021-09-01,PG,Peter and Bobby Farrelly outdo themselves with this partially animated tale about an out-of-shape 40-year-old man who's the host to various organisms.
tid75,Poseidon,Movie,"Action & Adventure, Dramas",2021-09-01,PG-13,"A tidal wave spells disaster for a ship of New Year's Eve revelers when it capsizes the mammoth vessel, sending passengers into a battle for survival."
tid76,Rhyme & Reason,Movie,"Documentaries, Music & Musicals",2021-09-01,R,"The world and culture of rap song topics such as race, violence, police, family and sex are examined by hip-hop performers from both coasts."
tid77,Same Kind of Different as Me,Movie,"Dramas, Faith & Spirituality",2021-09-01,PG-13,A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.
tid78,School of Rock,Movie,"Comedies, Music & Musicals",2021-09-01,PG-13,"Musician Dewey Finn gets a job as a fourth-grade substitute teacher, where he secretly begins teaching his students the finer points of rock 'n' roll."
tid79,Snervous Tyler Oakley,Movie,"Documentaries, LGBTQ Movies",2021-09-01,PG-13,"The inspiring Internet star and LGBT advocate shares an intimate view of his life and relationships during his international ""Slumber Party"" tour."
tid80,Tears of the Sun,Movie,"Action & Adventure, Dramas",2021-09-01,R,"A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care."
tid81,The Blue Lagoon,Movie,"Dramas, Romantic Movies",2021-09-01,R,"Two shipwrecked children, stranded for years on a deserted island, fall in love as teenagers and attempt to forge a life in the isolated paradise."
tid82,The Golden Child,Movie,"Action & Adventure, Comedies",2021-09-01,PG-13,A fast-talking L.A. social worker goes through a series of traps and terrors to find a kidnapped Tibetan child with mystical powers.
tid83,The Guns of Navarone,Movie,"Action & Adventure, Classic Movies",2021-09-01,TV-14,"During World War II, British forces launch an attack designed to take out the massive Nazi cannons that guard a critical sea channel."
tid84,The Interview,Movie,"Action & Adventure, Comedies",2021-09-01,R,Seth Rogen and James Franco star in this provocative comedy about two journalists recruited by the CIA after they arrange an interview with Kim Jong-un.
tid85,The Nutty Professor,Movie,"Comedies, Romantic Movies",2021-09-01,PG-13,"After being made fun of for his weight, a kind and brainy professor takes a dose of a revolutionary formula that changes more than just his appearance."
tid86,Welcome Home Roscoe Jenkins,Movie,Comedies,2021-09-01,PG-13,"R.J. travels to Georgia for his parents' 50th anniversary. But after pompously flaunting his Hollywood lifestyle, he must examine what he's become."
tid87,In the Line of Fire,Movie,"Action & Adventure, Classic Movies",2021-08-31,R,A twisted yet ingenious killer torments a veteran Secret Service agent who's haunted by his failure years ago to save President John F. Kennedy.
tid88,2 Alone in Paris,Movie,"Comedies, International Movies",2021-08-28,TV-MA,"A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth."
tid89,Thimmarusu,Movie,"Dramas, International Movies",2021-08-28,TV-14,"Eight years after a young man is framed for murder, an up-and-coming lawyer re-opens the case, beginning a tricky mission to find the real culprit."
tid90,Wind River,Movie,"Dramas, Independent Movies",2021-08-28,R,A tracker with the U.S. Fish and Wildlife Service assists a rookie FBI agent who's investigating a teen girl's murder on a remote Wyoming reservation.
tid91,C Kkompany,Movie,"Action & Adventure, Comedies, International Movies",2021-08-27,TV-14,"Three broke friends pose as an underworld gang for extortion, but their plan takes on a life of its own when their phony company becomes famous."
tid92,EMI: Liya Hai To Chukana Padega,Movie,"Comedies, Dramas, International Movies",2021-08-27,TV-14,A bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.
tid93,King of Boys: The Return of the King,TV Show,"Crime TV Shows, International TV Shows, TV Dramas",2021-08-27,TV-MA,"Alhaja Eniola Salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness."
tid94,Koi Aap Sa,Movie,"Comedies, Dramas, International Movies",2021-08-27,TV-14,"Star athlete Rohan has his eye on a beautiful art student. But when his best friend Simran experiences a crisis, he drops everything to help her."
tid95,Krishna Cottage,Movie,"Action & Adventure, Horror Movies, International Movies",2021-08-27,TV-14,True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.
tid96,Kucch To Hai,Movie,"Dramas, International Movies, Thrillers",2021-08-27,TV-14,"A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge."
tid97,Kyaa Kool Hai Hum,Movie,"Comedies, International Movies, Music & Musicals",2021-08-27,TV-MA,"Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck."
tid98,Kyaa Kool Hain Hum 3,Movie,"Comedies, International Movies",2021-08-27,TV-MA,"When an unlikely porn actor falls for a woman outside the industry, he employs his co-stars as a stand-in traditional family to impress her father."
tid99,Kyaa Super Kool Hain Hum,Movie,"Comedies, International Movies",2021-08-27,TV-MA,An aspiring actor and a struggling DJ team up to pursue the ladies they love and a diamond that rightfully belongs to their oversexed dog.
tid100,Kyo Kii... Main Jhuth Nahin Bolta,Movie,"Comedies, International Movies, Sci-Fi & Fantasy",2021-08-27,TV-14,The life and career of a lawyer are thrown into chaos when his son's wish magically renders him incapable of telling a lie.
tid101,"LSD: Love, Sex Aur Dhokha",Movie,"Dramas, Independent Movies, International Movies",2021-08-27,TV-MA,This provocative drama examines how the voyeuristic nature of modern society affects three unusual couples in Northern India.
tid102,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Movie,"Action & Adventure, International Movies, Music & Musicals",2021-08-27,TV-14,A television journalist makes a risky career move by accepting a job offer from a controversial Istanbul television station.
tid103,Once Upon a Time in Mumbaai,Movie,"Dramas, International Movies, Music & Musicals",2021-08-27,TV-14,"Mumbai's top mob boss rules the underworld with honor and compassion, but his power-hungry protégé will shake up the world of organized crime."
tid104,Once Upon a Time in Mumbai Dobaara!,Movie,"Dramas, International Movies, Music & Musicals",2021-08-27,TV-14,"This turbulent sequel to Once Upon a Time in Mumbai carries on the saga of the gangland don Shoaib Khan, who continues pressing for more control."
tid105,Ragini MMS,Movie,"Horror Movies, International Movies",2021-08-27,TV-MA,A couple out to have a sensuous weekend at a house outside of Mumbai finds it rigged with surveillance cameras and occupied by an evil entity.
tid106,Ragini MMS 2,Movie,"Horror Movies, International Movies",2021-08-27,TV-MA,The horror continues when Ragini's video goes viral and a sleazy director decides to make a movie about the incident in the original house.
tid107,Shootout at Lokhandwala,Movie,"Action & Adventure, Dramas, International Movies",2021-08-27,TV-MA,"Based on a true story, this action film follows an incident that stunned a nation in the early 1990s. In Mumbai, India, the notorious gangster Maya holds off veteran cop Khan and a force of more than 200 policemen in a six-hour bloody gunfight."
tid108,Shor In the City,Movie,"Comedies, Dramas, Independent Movies",2021-08-27,TV-14,"When three small-time Mumbai crooks steal a bag on a train, they find that it's filled with weapons and realize that their lives may be in danger."
tid109,The Dirty Picture,Movie,"Comedies, Dramas, International Movies",2021-08-27,TV-14,"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol."
tid110,Really Love,Movie,"Dramas, Independent Movies, Romantic Movies",2021-08-25,TV-MA,A rising Black painter tries to break into a competitive art world while balancing an unexpected romance with an ambitious law student.
tid111,The November Man,Movie,Action & Adventure,2021-08-25,R,"An ex-CIA agent emerges from retirement to protect an important witness, but he soon discovers that old friends can make the most dangerous enemies."
tid112,The Old Ways,Movie,Horror Movies,2021-08-25,TV-MA,"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed."
tid113,The Water Man,Movie,"Children & Family Movies, Dramas",2021-08-25,PG,"Desperate to save his ailing mother, 11-year-old Gunner runs away from home on a quest to find a mythic figure rumored to have the power to cheat death."
tid114,Sweet Girl,Movie,"Action & Adventure, Dramas",2021-08-20,R,"He lost the love of his life to a pharmaceutical company's greed. Now his daughter is without a mother, and he's without justice. For now."
tid115,Like Crazy,Movie,"Dramas, Independent Movies, Romantic Movies",2021-08-19,PG-13,A spirited exchange student and an American man fall in love in LA. But their romance faces an uphill battle when she is forced to return to England.
tid116,Bombay,Movie,"Dramas, International Movies, Romantic Movies",2021-08-18,TV-14,"Years after they elope against their family’s wishes, a couple and their sons become caught in the throes of conflict in their city."
tid117,Pahuna,Movie,"Comedies, Dramas, International Movies",2021-08-18,TV-PG,"Fleeing unrest in their native Nepal, three young siblings separated from their parents must beat the odds to survive on their own in India."
tid118,Walk of Shame,Movie,"Comedies, Independent Movies",2021-08-16,R,"After a night of boozy carousing, a local newscaster finds herself stranded on the streets of LA just hours before the job interview of a lifetime."
tid119,The Piano,Movie,"Classic Movies, Dramas, Independent Movies",2021-08-15,R,"With her daughter and her beloved piano in tow, a mute Scottish woman arrives in New Zealand, where a gruff loner sets out to seduce her."
tid120,Beckett,Movie,Action & Adventure,2021-08-13,TV-MA,An American tourist goes on the run in Greece after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.
tid121,Gone for Good,TV Show,"Crime TV Shows, International TV Shows, TV Dramas",2021-08-13,TV-MA,"Ten years after losing two loved ones, a man is plunged into another dizzying mystery when his girlfriend vanishes. Based on a Harlan Coben novel."
tid122,Valeria,TV Show,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2021-08-13,TV-MA,"A writer in creative and marital crises finds support from three friends, who are also discovering themselves. Based on the novels by Elísabet Benavent."
tid123,Lokillo: Nothing's the Same,Movie,Stand-Up Comedy,2021-08-12,TV-MA,"Through songs and puns, comedian Lokillo Florez hilariously reviews how Latin Americans have adjusted to a new world where no-hugging policies prevail."
tid124,Monster Hunter: Legends of the Guild,Movie,"Action & Adventure, Anime Features, Children & Family Movies",2021-08-12,TV-PG,"In a world where humans and fearsome monsters live in an uneasy balance, young hunter Aiden fights to save his village from destruction by a dragon."
tid125,Brother Jekwu,Movie,"Comedies, International Movies",2021-08-11,TV-14,"Chasing wild success, a village hustler follows his cousin from Nigeria to Kenya and stumbles into the shady business affairs of a notorious overlord."
tid126,La diosa del asfalto,Movie,"Dramas, Independent Movies, International Movies",2021-08-11,TV-MA,"A woman from a tough neighborhood outside Mexico City comes home a rock star, inadvertently provoking a confrontation with the ghosts of her past."
tid127,The Kissing Booth 3,Movie,"Comedies, Romantic Movies",2021-08-11,TV-14,"Determined to make the most of her final summer before college, Elle plans the ultimate bucket list as she navigates what comes next with Noah and Lee."
tid128,The Railway Man,Movie,"Dramas, International Movies",2021-08-11,R,"Decades after World War II, a still-shattered soldier unexpectedly falls in love and sees a bizarre coincidence bring his past back into focus."
tid129,Quartet,Movie,"Comedies, Dramas, Independent Movies",2021-08-08,PG-13,"To save their posh retirement home, former opera stars plan a gala recital — until the biggest diva among them refuses to sing."
tid130,Slay,Movie,"Comedies, International Movies, Romantic Movies",2021-08-08,TV-MA,"In pursuit of both success and validation, a group of tech-savvy individuals juggle intimate encounters, first impressions and romantic opportunities."
tid131,The Paper Tigers,Movie,"Action & Adventure, Comedies",2021-08-07,PG-13,"After reuniting as middle-aged men, three kung-fu prodigies must set their differences aside and dust off their skills to avenge their beloved mentor."
tid132,Navarasa,TV Show,TV Shows,2021-08-06,TV-MA,"From amusement to awe, the nine human emotions of Indian aesthetic theory are explored in this anthology series."
tid133,Quam's Money,Movie,"Comedies, Dramas, International Movies",2021-08-06,TV-MA,"In this sequel to ""New Money,"" Quam, a security guard turned multimillionaire, lives the good life with his fortune until he falls victim to fraud."
tid134,The Swarm,Movie,"Horror Movies, Independent Movies, International Movies",2021-08-06,TV-14,"A single mother breeds locusts as high-protein food, but has trouble getting them to reproduce — until she finds they have a taste for blood."
tid135,Vivo,Movie,"Children & Family Movies, Music & Musicals",2021-08-06,PG,A music-loving kinkajou embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.
tid136,Chennai Express,Movie,"Action & Adventure, Comedies, International Movies",2021-08-05,TV-14,What could have been a sad journey turns joyful for Rahul when he falls in love with a woman en route to submerging his grandfather's ashes.
tid137,Esperando la carroza,Movie,"Comedies, Cult Movies, International Movies",2021-08-05,TV-MA,Cora has three sons and a daughter and she´s almost 80. One day during a family reunion the big question comes up: who will be her heir?
tid138,Lady Boss: The Jackie Collins Story,Movie,Documentaries,2021-08-05,TV-14,"""Queen of Sleaze"" or feminist pioneer? Powerhouse novelist Jackie Collins created a brash sex-positive persona while hiding her private struggles."
tid139,Tango Feroz,Movie,"Classic Movies, Dramas, International Movies",2021-08-05,TV-MA,"One of the first rock stars in Argentina, Tango leads a full life during an era of social unrest – one of both glory and despair."
tid140,'76,Movie,"Dramas, International Movies",2021-08-04,TV-PG,"When her husband is accused of taking part in an attempted military coup, a pregnant woman's life takes an emotional turn. Inspired by true events."
tid141,Aftermath,Movie,Horror Movies,2021-08-04,TV-MA,"Desperate to save their marriage, a young couple takes a deal and moves into their dream home, but disturbing events reveal the house's troubled history."
tid142,American Masters: Inventing David Geffen,Movie,Movies,2021-08-04,TV-MA,"The son of Jewish immigrants, David Geffen emerged from a humble upbringing to become one of the most powerful media personalities in America."
tid143,Heavy,Movie,"Dramas, Independent Movies, Romantic Movies",2021-08-03,R,Overweight Victor hides from the world making pizzas in his mother's gloomy dive until a new waitress blows in and disrupts his isolation.
tid144,Ije: The Journey,Movie,"Dramas, International Movies",2021-08-03,TV-MA,"When her sister is accused of multiple murders, a Nigerian woman travels to Los Angeles to uncover the truth and fight for her sibling’s freedom."
tid145,Office Girls,TV Show,"International TV Shows, Romantic TV Shows, TV Comedies",2021-08-03,TV-14,"A department store mogul has his son work incognito in a menial job to prove his worthiness, while female co-workers teach him how normal people live."
tid146,Beethoven,Movie,"Children & Family Movies, Comedies",2021-08-01,PG,"A father reluctantly agrees to let his children keep a St. Bernard puppy, but the playful pooch soon turns into a full-grown engine of destruction."
tid147,Beethoven's 2nd,Movie,"Children & Family Movies, Comedies",2021-08-01,PG,"After St. Bernard Beethoven sires a brood with Missy, he and the Newton kids must intervene when Missy's owner tries to sell the puppies."
tid148,Beowulf,Movie,"Action & Adventure, Sci-Fi & Fantasy",2021-08-01,PG-13,This deftly animated take on a legendary Old English epic tells the timeless tale of a Scandinavian hero who's known for slaying dragons.
tid149,Boyka: Undisputed,Movie,Action & Adventure,2021-08-01,R,The fourth film in the action franchise finds Boyka taking on brutal gangsters to protect the widow of a man he unintentionally killed in the ring.
tid150,Catch Me If You Can,Movie,Dramas,2021-08-01,PG-13,"An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
tid151,Cloudy with a Chance of Meatballs,Movie,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2021-08-01,PG,"When inventor Flint Lockwood makes clouds rain food, the citizens of Chewandswallow can feed themselves. But a bowl of disaster is about to overflow."
tid152,Deep Blue Sea,Movie,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2021-08-01,R,Scientists conduct research on sharks in search of an Alzheimer's cure. But a dangerous shortcut leads to huge sharks with near-human intelligence.
tid153,Ferris Bueller's Day Off,Movie,"Classic Movies, Comedies, Cult Movies",2021-08-01,PG-13,"After faking an illness to skip school, popular teen Ferris Bueller enjoys a fun-filled day in Chicago with his girlfriend and his uptight best friend."
tid154,Five Feet Apart,Movie,"Dramas, Romantic Movies",2021-08-01,PG-13,A teen with cystic fibrosis shakes up her daily routine and challenges hospital protocol when she falls for a fellow patient.
tid155,Freedomland,Movie,"Dramas, Thrillers",2021-08-01,R,"When a woman reports that her infant son was kidnapped by a black man, an African American detective and a white activist team up to dig for details."
tid156,Good Luck Chuck,Movie,"Comedies, Romantic Movies",2021-08-01,R,"Every time Chuck breaks up with a girlfriend, she ends up engaged to her next boyfriend. Soon, women are dating Chuck in hopes of meeting Mr. Right."
tid157,Inception,Movie,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",2021-08-01,PG-13,A troubled thief who extracts secrets from people's dreams takes one last job: leading a dangerous mission to plant an idea in a target's subconscious.
tid158,Magnolia,Movie,"Dramas, Independent Movies",2021-08-01,R,"Through chance, history and divine intervention, a cast of eclectic characters weaves and warps through each other's lives on a random day in California."
tid159,Major Payne,Movie,Comedies,2021-08-01,PG-13,A hardened Marine is given his marching orders and must now lead a disorderly group of mismatched cadets into a junior ROTC competition.
tid160,My Girl,Movie,Dramas,2021-08-01,PG-13,This coming-of-age charmer follows a summer in the life of an 11-year-old girl who learns about love and loss as she grapples with profound changes.
tid161,My Girl 2,Movie,"Children & Family Movies, Comedies, Dramas",2021-08-01,PG,A teen makes surprising discoveries when she talks to her dead mother's high school friends for an essay about someone she admires but has never met.
tid162,Open Season: Scared Silly,Movie,"Children & Family Movies, Comedies",2021-08-01,PG,"When a spooky werewolf tale scares Boog out of joining the annual camping trip, his friends hatch a plan to cure him of his fear."
tid163,Pineapple Express,Movie,"Action & Adventure, Comedies",2021-08-01,R,"After witnessing a murder, a perpetually stoned process server and his good-natured dealer go on the run from a drug lord who's out to kill them."
